scene,frame,generation,pages,palettes,bytes,hash,stage_us,encode_us,queue_us,commit_us
2147,3537,36,3,26,39228,84b884e5cec89c39,1590.500,9.800,11.700,11.400
2148,3538,37,3,26,39228,21ba231c14e8e9b0,1398.200,11.200,11.600,11.900
2149,3539,38,3,26,39228,11121224a985655f,1241.900,10.400,10.800,11.500
2150,3540,39,3,26,39228,c203f9a64f4665a1,1312.000,10.700,11.300,11.600
2151,3542,40,3,26,39228,0947db6512e8daf1,1251.400,12.000,10.800,11.500
2152,3543,41,3,26,39228,d37326a963392cec,1250.800,10.600,11.100,11.300
2153,3544,42,3,26,39228,0a5e280d58a49eb8,1403.700,10.500,11.900,11.700
2154,3545,43,3,26,39228,155cea9a419f677a,1258.700,10.200,10.400,11.500
2155,3546,44,3,25,38196,8017b8f960ccbc06,1293.400,10.300,11.000,11.500
2156,3547,45,3,25,38196,e4ed3bc93a4203df,1328.400,10.200,11.300,11.500
2157,3548,46,3,26,39228,0b82cdcbf8deede5,1317.000,10.000,11.500,11.400
2158,3549,47,3,26,39228,856d3b1f11a937f0,1537.800,11.100,12.700,11.800
2159,3550,48,3,27,40260,4f247379308e18d6,1553.100,10.500,11.900,11.900
2160,3551,49,3,26,39228,2b03f3d0f871f04c,1235.300,10.500,12.000,11.500
2161,3552,50,3,25,38196,5e0896482651a0a5,1294.200,10.100,10.700,11.400
2162,3553,51,3,25,38196,71fa0e3879000737,2642.200,17.100,16.700,12.000
2163,3554,52,3,25,38196,8e09d2f5819ec293,1356.900,10.200,12.200,11.800
2164,3555,53,3,25,38196,efd1072ea4fe26a2,1259.900,10.100,10.600,11.300
2165,3556,54,3,25,38196,345335e90b75436a,1886.500,12.300,13.600,11.700
2166,3557,55,3,25,38196,1629a12b57ebac16,1277.000,11.400,12.100,11.800
2167,3558,56,3,26,39228,ab04ed51dca6ff34,1505.200,11.300,10.500,11.700
2168,3559,57,3,27,40260,4d452dd3fcbadd54,1247.800,11.200,10.500,11.300
2169,3560,58,3,26,39228,b6375ceb4065eed3,1239.900,9.100,10.500,11.600
2170,3561,59,3,26,39228,0baf255b70b79340,1338.300,11.400,11.100,11.400
2171,3562,60,3,26,39228,87267471aa5967bf,1274.600,10.000,10.500,11.600
2172,3563,61,3,26,39228,de76148e8be68cc8,1751.600,11.300,11.500,11.500
2173,3564,62,3,26,39228,a52c1cd6b0f7289b,1248.800,11.400,11.300,11.500
2174,3565,63,3,26,39228,d1a17157dc7e4c76,1251.200,10.900,11.400,11.600
2175,3567,64,3,25,38196,dd28f1ea16239825,1788.300,9.400,13.800,11.600
2176,3568,65,3,24,37164,35f084151cf1fc3f,1280.400,31.200,10.900,11.600
2177,3569,66,3,24,37164,a7cdd5c10476c455,1485.200,9.900,11.300,11.200
2178,3570,67,3,24,37164,1b53f60f7e1e703f,1312.900,9.400,10.700,11.400
2179,3571,68,3,24,37164,e4ac4964744b3e93,1469.700,12.500,14.900,12.800
2180,3572,69,3,24,37164,e67829eb6816c4a5,1273.100,13.500,11.800,11.400
2181,3573,70,3,24,37164,aa81c1860a2251b7,1263.500,12.800,11.600,11.400
2182,3574,71,3,24,37164,2a111bf873445d9c,1737.900,14.900,13.300,11.900
2183,3575,72,3,24,37164,55f5b1e0e9018bb6,1245.900,9.600,10.700,11.400
2184,3576,73,3,24,37164,a1617fdd9c07ce27,1303.000,11.000,10.800,11.300
2185,3577,74,3,24,37164,c55a6dd16aca0c75,1608.600,11.900,11.400,11.500
2186,3578,75,3,24,37164,93ba23416313f236,1394.700,9.900,11.100,11.300
2187,3579,76,3,23,36132,34773ea8c3577c16,1246.000,9.200,9.800,11.500
2188,3580,77,3,23,36132,6431348f7d9ee7a1,1314.300,10.000,11.200,11.400
2189,3581,78,3,23,36132,da784f6472e7f1f3,1383.300,10.100,13.700,12.100
2190,3582,79,3,22,35100,bbdde9dc47916de1,1399.700,10.200,11.900,11.600
2191,3583,80,3,23,36132,98e781fa6a176aa7,1346.700,10.600,10.700,11.300
2192,3584,81,3,23,36132,2b1cde0bd79be280,1417.300,10.400,12.500,11.700
2193,3585,82,3,22,35100,8b7867d848ee18db,2178.000,14.800,15.300,12.400
2194,3586,83,3,16,28908,34c51c4b2bf0e99d,1383.800,8.400,12.500,11.700
2195,3587,84,3,16,28908,6964f4fb1b655c7d,1368.300,8.100,11.900,11.700
2196,3588,85,3,14,26844,8af2c2011a66914e,1291.000,7.700,10.900,11.500
2197,3589,86,3,14,26844,0c82c7831bdc99ac,1712.600,9.500,11.300,12.100
2198,3590,87,3,14,26844,9910974c32bd1a44,1251.300,7.700,11.000,11.400
2199,3591,88,3,12,24780,ee93ff2ae55ac641,1241.000,7.300,10.700,11.200
2200,3592,89,3,9,21684,fef8a952c6f1ae96,1235.200,6.500,11.000,11.500
2201,3593,90,3,8,20652,da58367380cf3bcd,1514.600,7.200,11.000,11.600
2202,3594,91,3,5,17556,902581729f54215d,1537.500,6.600,10.800,11.900
2203,3595,92,3,5,17556,9ebf89a629b1174f,1286.100,5.100,10.300,11.500
2204,3596,93,3,5,17556,eaa2632c11264ddc,1330.400,5.800,11.900,11.600
2205,3597,94,3,3,15492,e6e1660feaf1c41b,1819.900,7.600,11.800,12.200
2206,3598,95,3,5,17556,43ce6a94bc5c9a4c,1397.800,5.900,11.000,11.500
2207,3599,96,3,5,17556,179bfc886f50729c,1245.100,5.900,9.400,11.500
2208,3600,97,3,7,19620,f6899a2988adc094,1237.200,5.500,9.200,11.400
2209,3601,98,3,5,17556,0f19fd15abe9fd2b,1546.300,7.300,11.000,11.700
2210,3602,99,3,4,16524,161e31be197f826a,1432.500,5.500,10.500,11.600
2211,3603,100,3,5,17556,de09509bfa3b1ce3,1288.200,4.600,10.200,11.500
2212,3604,101,3,5,17556,edeb63b8bcfb542a,1235.100,6.300,9.200,11.400
2213,3605,102,3,4,16524,6a3d1f47b09f2231,1232.100,5.200,9.800,11.400
2214,3606,103,3,5,17556,e4c89213df2dc794,1747.500,6.800,28.800,11.800
2215,3607,104,3,6,18588,dfd5e2e48d581dd1,1353.800,6.600,9.800,11.700
2216,3608,105,3,4,16524,98783000c5db4d75,1275.100,5.500,10.700,11.500
2217,3609,106,3,4,16524,dc1603b66baec784,1226.300,4.300,13.000,11.500
2218,3610,107,3,4,16524,2146386234050224,1266.400,4.900,9.600,11.600
2219,3611,108,3,5,17556,b5f8940a06d5585d,1703.800,5.600,10.600,11.700
2220,3612,109,3,4,16524,e124cbed4671a955,1276.500,5.400,10.900,11.400
2221,3613,110,3,4,16524,89a1597392639a36,1256.100,5.400,10.200,11.600
2222,3614,111,3,4,16524,7cb3009a550416ac,1248.200,6.500,10.000,11.600
2223,3615,112,3,4,16524,9de25fa323a41207,1373.200,7.500,9.400,11.800
2224,3616,113,3,4,16524,231e77450318eec1,1331.900,6.500,10.100,11.800
2225,3617,114,3,4,16524,4551dc1b3fa6d80f,1668.400,7.100,10.300,11.900
2226,3618,115,3,4,16524,91a9c9449b96427f,1354.600,5.100,10.700,11.300
2227,3619,116,3,4,16524,cc11f8ef7fafa0d9,1228.000,4.600,10.600,11.500
2228,3620,117,3,4,16524,4a186490ab878ed8,1311.000,6.400,11.200,11.700
2229,3621,118,3,4,16524,1038839ba23941c9,1332.300,5.700,9.800,11.600
2230,3622,119,3,5,17556,a38b6b3b34fb2c4c,1273.000,5.900,9.800,12.000
2231,3623,120,3,4,16524,08c110a099004584,1463.200,5.000,10.400,11.400
2232,3624,121,3,4,16524,5cd6dc59be841a9f,1362.200,6.300,11.100,11.600
2233,3625,122,3,5,17556,39fcdd0f9d69a450,1251.900,4.700,10.200,11.500
2234,3626,123,3,5,17556,f779c59ea780527d,1342.200,6.100,9.700,11.500
2235,3627,124,3,5,17556,253b4d602c053924,1859.900,7.300,12.000,11.800
2236,3628,125,3,5,17556,d42b27690278839c,1306.000,5.000,10.800,11.500
2237,3629,126,3,5,17556,d2e701a5110e2560,1230.100,5.500,9.500,11.600
2238,3630,127,3,5,17556,dcd8cf9b9c6b19bb,1407.900,5.500,9.300,11.400
2239,3631,128,3,5,17556,e346a8476e4c1ca8,1298.300,6.300,9.200,11.600
2240,3632,129,3,4,16524,daa3d0e2dd2be604,1624.300,4.200,10.800,11.600
2241,3633,130,3,4,16524,c800796d755b5003,1572.400,5.700,9.000,11.700
2242,3634,131,3,5,17556,ecf48e3fda3ed3ac,1267.100,10.200,9.700,11.500
2243,3635,132,3,5,17556,00b61ffb5ac52e8c,1342.200,5.900,10.700,11.600
2244,3636,133,3,5,17556,4692a3949d8134b6,1423.200,6.400,10.400,12.700
2245,3637,134,3,5,17556,332e25ed6ff46384,1527.800,6.800,11.000,11.700
2246,3638,135,3,5,17556,d916c8a8c9cf02e2,1231.800,10.100,9.200,11.800
2247,3639,136,3,5,17556,43090750e0df1d2a,1302.300,11.700,11.300,11.400
2248,3640,137,3,5,17556,be575f24dd195b8b,1472.300,7.000,11.000,12.100
2249,3641,138,3,5,17556,f2305e4a32002471,1631.000,7.200,14.100,11.800
2250,3642,139,3,5,17556,8dd0f4fc53453a69,1376.200,6.300,10.900,11.700
2251,3643,140,3,5,17556,a0a3d7feba7e1798,1378.600,6.000,10.700,11.900
2252,3644,141,3,5,17556,75c8e81099812779,1390.200,6.300,11.800,11.900
2253,3645,142,3,5,17556,37b1c23a9de1744d,1237.500,5.400,9.700,11.400
2254,3646,143,3,5,17556,ad27d7e0b3e54650,2081.100,9.900,12.200,12.100
2255,3647,144,3,5,17556,3549e7cef56b9d80,1269.200,4.900,9.400,11.600
2256,3648,145,3,5,17556,133e2855f594ed62,1273.300,4.900,9.100,11.700
2257,3650,146,3,5,17556,804c7f7d291afd0b,1303.200,5.600,9.600,11.600
2258,3651,147,3,5,17556,ebd9d44788f011ab,1265.000,6.000,10.800,12.500
2259,3652,148,3,4,16524,c82a2b4066bc208c,1947.700,9.200,12.800,12.800
2260,3653,149,3,4,16524,96399d4ff5210f3f,1323.000,5.800,11.100,11.500
2261,3654,150,3,4,16524,a6663f6408c7bf76,1281.800,6.600,11.300,11.500
2262,3655,151,3,5,17556,0e1e66f61c0d2dff,1346.500,5.200,9.800,11.500
2263,3656,152,3,5,17556,b0049cb9ab32af0e,1252.900,5.600,10.300,11.600
2264,3657,153,3,5,17556,dbe28d51bef5da53,1604.200,6.600,9.700,11.700
2265,3658,154,3,5,17556,ad726cb6f774cb91,1451.500,6.500,9.900,19.800
2266,3659,155,3,4,16524,0c1f253fca520c10,1263.700,5.900,10.400,11.500
2267,3660,156,3,3,15492,a98a98fd3d6db403,1295.000,4.800,10.300,11.600
2268,3661,157,3,3,15492,83b050fafd1d3d84,1504.500,6.800,10.800,11.300
2269,3662,158,3,3,15492,bfd5d9b3bda964fc,1263.200,4.600,9.300,11.700
2270,3663,159,3,4,16524,ff9c065f531ea6b1,1260.600,5.200,10.600,11.800
2271,3664,160,3,4,16524,7d0a3777af0f8c24,1314.400,5.800,10.100,11.700
2272,3665,161,3,4,16524,d887931eeb0eb43f,1344.400,5.400,10.400,11.600
2273,3666,162,3,4,16524,b8e7fd1de7159031,1265.200,5.500,8.700,17.400
2274,3667,163,3,5,17556,e4e75a55488258f2,1688.900,6.000,10.400,11.500
2275,3668,164,3,5,17556,f15873c767ecb28a,1269.400,5.400,9.500,12.100
2276,3669,165,3,4,16524,12d687f4a32cbae2,1286.700,4.900,10.900,11.700
2277,3670,166,3,5,17556,5a6fa916e022816e,1309.700,5.500,10.400,11.500
2278,3671,167,3,5,17556,3bac216d9a612a76,1286.500,5.900,9.300,11.500
2279,3672,168,3,5,17556,dd4f8db89589674c,1237.400,5.400,10.200,11.500
2280,3673,169,3,6,18588,6c8a48b8243f14c5,1341.800,6.800,10.200,11.500
2281,3674,170,3,4,16524,37e237cfc0417007,1250.000,5.400,9.400,11.500
2282,3675,171,3,4,16524,6578dd0d19243526,1688.400,5.400,9.700,12.400
2283,3676,172,3,4,16524,2da087afc7b80e50,1266.000,6.100,9.400,11.900
2284,3677,173,3,3,15492,ea74c8de034fbb29,1302.100,3.700,9.900,11.600
2285,3678,174,3,4,16524,d6162da42948f711,1274.300,4.600,9.200,11.600
2286,3679,175,3,4,16524,a411935cb20cc106,1327.100,5.900,10.900,11.800
2287,3680,176,3,4,16524,cbe9082f0a5bbfef,1989.400,8.400,12.800,12.200
2288,3681,177,3,3,15492,aa093feb1db11d6a,1247.300,3.700,9.900,12.000
2289,3682,178,3,3,15492,08dda29b453317d0,1285.800,5.900,10.100,11.800
2290,3683,179,3,4,16524,496719091c8c9d70,1261.900,6.200,10.300,11.500
2291,3684,180,3,4,16524,b7e75a68276550b4,1277.100,5.700,9.900,13.000
2292,3685,181,3,4,16524,4114d289c161a6b2,1247.600,4.700,9.500,11.600
2293,3686,182,3,4,16524,a39d430f9a4e0314,1508.800,4.600,10.400,11.500
2294,3687,183,3,4,16524,2755f6905c4b14f6,1545.900,6.800,9.500,11.600
2295,3688,184,3,4,16524,357217df417ebd1a,1250.400,5.900,10.200,11.500
2296,3689,185,3,4,16524,7ef3d7866aa6e5fd,1252.400,4.800,9.700,11.700
2297,3690,186,3,4,16524,c12e64914dd621a3,1243.500,5.300,10.400,11.400
2298,3691,187,3,4,16524,63d76dd56ecb901f,1526.000,4.800,11.300,11.600
2299,3692,188,3,4,16524,f6def9ca32454b30,1514.700,5.000,11.000,11.800
2300,3693,189,3,4,16524,3547c1d04ea59431,1382.900,4.600,10.500,11.800
2301,3694,190,3,4,16524,5a3dd10b6e8783b3,1271.400,5.400,8.900,11.400
2302,3695,191,3,4,16524,fc69278332266ee1,1335.000,5.400,10.300,11.700
2303,3696,192,3,4,16524,63be41dc2980ab9d,1229.300,4.200,9.200,11.500
2304,3697,193,3,4,16524,5531f8e3a367ea5d,1227.600,4.800,10.600,11.300
2305,3698,194,3,4,16524,fac1848b8d9d7fca,1711.500,5.800,11.400,11.600
2306,3699,195,3,4,16524,89968accb9a21502,1300.400,5.200,11.100,11.400
2307,3700,196,3,4,16524,89136861e81e85e5,1298.000,5.900,10.900,11.600
2308,3701,197,3,4,16524,cd179d12131a8291,1433.400,7.000,10.900,11.800
2309,3702,198,3,4,16524,bc3d75dfc4d12bb4,1811.300,10.200,13.700,12.200
2310,3703,199,3,4,16524,babe2c959d9f1c66,2010.100,5.900,12.800,12.000
2311,3704,200,3,4,16524,2d7b170f66106e3f,1381.400,4.600,12.000,12.000
2312,3705,201,3,4,16524,7a9355defc186193,1263.500,4.200,10.600,11.800
2313,3706,202,3,4,16524,044dad72a2bd2ddf,1316.600,5.600,9.500,11.700
2314,3707,203,3,4,16524,e946a0779372e82e,1807.400,4.800,11.500,12.000
2315,3708,204,3,4,16524,66ec91ab65ababe3,1234.500,6.300,10.100,11.500
2316,3709,205,3,4,16524,a6898d83203e2076,1257.900,7.300,9.700,11.700
2317,3710,206,3,4,16524,d7aaf556cb98bf1d,1230.800,3.900,9.700,11.300
2318,3711,207,3,4,16524,bbc308079e52a1de,1427.100,6.000,10.400,11.400
2319,3712,208,3,4,16524,7c01684bf7f88ee4,1494.400,6.300,9.900,12.000
2320,3714,209,3,4,16524,53e6a50ba112f3cd,1415.200,5.300,10.600,11.500
2321,3715,210,3,4,16524,e6b0953ec5609d96,1242.000,5.900,10.100,11.500
2322,3716,211,3,4,16524,31c1658f57082317,1293.200,6.500,10.400,11.700
2323,3717,212,3,4,16524,2328367006002981,1302.900,4.600,10.000,12.100
2324,3718,213,3,4,16524,f3c1d8bf6da4c333,1223.100,4.200,8.900,11.700
2325,3719,214,3,3,15492,7a1bd04fcbe824f6,1723.600,6.100,10.200,11.700
2326,3720,215,3,4,16524,5ac61c501125a9f2,1275.500,6.800,11.700,12.000
2327,3721,216,3,4,16524,4088f09bb7949285,1318.300,6.600,9.800,11.800
2328,3722,217,3,3,15492,5d937d2d04a4b00a,1277.500,5.400,51.500,29.300
2329,3723,218,3,4,16524,9dee85d54b5eaff0,1304.600,5.400,11.200,11.900
2330,3724,219,3,4,16524,e6de1a5c7d356c60,1665.900,7.500,11.400,12.100
2331,3725,220,3,4,16524,c3f2f3c1a8783dab,1235.100,5.300,10.600,11.600
2332,3726,221,3,3,15492,4740f52ae12be1b1,1237.800,4.700,9.200,11.500
2333,3727,222,3,4,16524,f38919d009a9c8d4,1244.100,7.300,9.900,11.900
2334,3728,223,3,4,16524,67844c6883c04253,1240.200,4.300,11.000,12.100
2335,3729,224,3,4,16524,2aafc7cb2e51a763,1232.200,4.500,9.400,11.500
2336,3730,225,3,4,16524,8c696f5cd4f2ce17,1910.900,6.100,12.400,11.900
2337,3731,226,3,3,15492,e1cf081e103bfca9,1241.100,4.000,10.100,11.400
2338,3732,227,3,4,16524,5774f3625be6122e,1232.600,5.600,10.100,11.600
2339,3733,228,3,4,16524,19fbaf6bcd956a57,1233.000,4.300,10.200,11.400
2340,3734,229,3,4,16524,ca8d687ec8dd8a33,1246.200,5.500,9.800,11.500
2341,3735,230,3,4,16524,5cee7fca710542ed,1259.800,5.300,10.000,11.900
2342,3736,231,3,5,17556,5dc2136b79f560d3,1791.200,5.800,13.300,12.100
2343,3737,232,3,6,18588,d18de75aacdf45d5,1298.400,5.400,10.100,11.500
2344,3738,233,3,5,17556,9cfe24624dec0a09,1212.600,5.300,10.700,11.400
2345,3739,234,3,5,17556,df8688d5c05608fb,1212.900,4.900,9.900,11.500
2346,3740,235,3,5,17556,5a42fc9e03bb6833,1238.500,5.900,9.300,11.600
2347,3741,236,3,4,16524,9e46e9a44500d4e6,1374.000,3.600,9.700,11.400
2348,3742,237,3,5,17556,07dc7032a5e1c7f9,1264.700,6.200,9.000,11.500
2349,3743,238,3,5,17556,b43ed2f051d53d2d,1504.000,6.800,13.000,12.000
2350,3744,239,3,4,16524,317e2a4f6c83cbf1,1302.900,5.000,10.300,11.400
2351,3745,240,3,4,16524,2b5ce2f8ca3b3c1d,1553.100,6.700,10.800,12.300
2352,3746,241,3,4,16524,094f67974e7f32ed,1389.100,6.200,10.100,11.500
2353,3747,242,3,4,16524,f1414870f1e50071,1228.300,6.100,10.300,11.500
2354,3748,243,3,5,17556,25761006bbbc24e1,1247.900,5.400,9.600,11.800
2355,3749,244,3,5,17556,1ab27f2846d6cf21,1593.300,7.000,11.300,12.100
2356,3750,245,3,5,17556,9e982486907380d6,1284.700,5.700,10.100,11.700
2357,3751,246,3,5,17556,c016d1fc8882e78a,1328.300,4.800,21.500,12.600
2358,3752,247,3,4,16524,1a15bc6def8008c5,1529.400,6.000,11.600,11.800
2359,3753,248,3,5,17556,e85bb06808c3b3cb,1337.000,4.600,10.700,11.600
2360,3754,249,3,4,16524,1dde20b2760584c4,1250.700,4.400,9.300,11.500
2361,3755,250,3,5,17556,2a63bd003045cc41,1268.300,4.900,9.600,11.400
2362,3756,251,3,4,16524,ed734f119d3993f0,2071.900,8.400,13.400,12.400
2363,3757,252,3,5,17556,63f7c3a82e157763,1535.500,5.300,12.700,11.700
2364,3758,253,3,4,16524,19c5ae53aedd2af0,1377.100,6.200,10.500,11.600
2365,3759,254,3,4,16524,778ec3b8da4cd92b,1351.400,4.800,10.300,11.600
2366,3760,255,3,5,17556,3505e6d9f4cbfbf7,1449.100,6.400,12.100,12.100
2367,3761,256,3,4,16524,8b68147da9563808,1826.400,7.700,14.000,11.900
2368,3762,257,3,5,17556,88418c777415c363,1428.600,6.100,10.300,11.700
2369,3763,258,3,5,17556,f73c59676e33189d,1246.800,4.900,10.300,12.100
2370,3764,259,3,5,17556,235ef1ff18dc51e7,1344.600,6.000,10.600,11.700
2371,3765,260,3,4,16524,3110895f0fb61bf6,1257.200,4.500,9.000,11.700
2372,3766,261,3,5,17556,ee9e929dbdbff34d,1228.200,5.200,9.500,11.400
2373,3767,262,3,5,17556,e999bacfa7c1b9ea,1238.800,5.600,8.800,11.300
2374,3768,263,3,3,15492,d570498cccfe7a30,1271.600,4.200,8.900,11.400
2375,3769,264,3,4,16524,9bab11beb16fea0b,1966.000,6.100,11.400,11.600
2376,3770,265,3,4,16524,e04aa1114aebca27,1247.200,4.500,10.400,11.900
2377,3771,266,3,5,17556,0a365e2f831665b6,1273.200,6.300,11.700,11.400
2378,3772,267,3,5,17556,f3655daa8022dbfc,1711.900,9.200,10.900,12.300
2379,3773,268,3,4,16524,7c6e8ffeffaef085,1249.900,5.600,10.300,11.700
2380,3774,269,3,6,18588,e2d52a909326b9e1,1692.600,5.500,10.600,11.700
2381,3775,270,3,4,16524,aa3b26e8c9459f24,1253.500,4.500,9.500,11.400
2382,3776,271,3,8,20652,33fd821b193bb3ed,1301.200,6.500,10.700,11.500
2383,3777,272,3,6,18588,8ab9db1fa3e3c2a5,1256.400,5.100,10.600,11.400
2384,3778,273,3,6,18588,a2e9acc2aa294a5e,1376.100,5.300,9.600,11.400
2385,3779,274,3,5,17556,87671dfc9b5a710a,1886.700,6.000,12.300,11.900
2386,3780,275,3,5,17556,d452ae7f2005e145,1260.200,5.200,10.200,12.000
2387,3781,276,3,6,18588,6b008b6356e35a70,1330.800,6.900,10.200,11.600
2388,3782,277,3,4,16524,0aade70d4c7e5f20,1224.800,5.100,9.800,11.300
2389,3783,278,3,4,16524,edeeb97f49893561,1315.100,4.800,11.100,11.400
2390,3784,279,3,5,17556,2593a53873d93e27,1768.400,7.600,11.700,11.900
2391,3785,280,3,6,18588,4cb106c50c2f6147,1306.900,4.500,11.500,12.000
2392,3786,281,3,4,16524,ba9bd1dde5621801,1480.100,6.900,10.300,12.200
2393,3787,282,3,4,16524,e12eecc60ad9916e,1325.300,13.800,10.800,11.600
2394,3788,283,3,5,17556,721aafbf39580010,1310.700,5.000,10.000,11.400
2395,3789,284,3,7,19620,f4cd9a0a5cb28736,1724.400,7.400,11.700,12.800
2396,3790,285,3,4,16524,75460da5b7375464,1267.800,5.300,10.000,11.600
2397,3791,286,3,5,17556,38dd75d84fe6d2d2,1260.900,5.200,10.600,12.100
2398,3792,287,3,6,18588,e9fa885c5ecb6f71,1275.400,6.100,9.800,11.600
2399,3793,288,3,4,16524,3eff3f8b920a2a81,1252.600,4.500,10.600,11.700
2400,3794,289,3,2,14460,133af62002a03595,1645.500,6.000,13.000,11.800
2401,3795,290,3,2,14460,74f019a6f4d143e0,1339.600,5.800,9.800,11.700
2402,3796,291,3,3,15492,a2aca363ce93f4ab,1332.800,5.800,10.600,11.700
2403,3797,292,3,3,15492,9f577277da8d7901,1419.100,4.200,10.600,11.400
2404,3798,293,3,5,17556,ac98398f3669fcc8,1536.500,6.600,13.300,11.700
2405,3800,294,3,7,19620,5ab6160f38f4e671,1778.300,6.800,12.000,11.600
2406,3801,295,3,2,14460,74a816d399df6a92,1478.400,4.800,10.600,11.600
2407,3802,296,3,1,13428,72a5688711ed6efd,1282.700,4.200,10.300,11.700
2408,3803,297,3,4,16524,18ed3f065f1993a8,1440.600,8.000,11.900,12.000
2409,3804,298,3,5,17556,6bb8769a1062cc51,2019.600,5.600,13.700,11.900
2410,3805,299,3,7,19620,17680662502c6a10,1473.000,7.000,10.900,11.900
2411,3807,300,3,7,19620,31d5e5a420689ffc,1420.800,6.500,11.800,11.800
2412,3808,301,3,7,19620,3ab3cadc4a7ac676,1657.300,7.500,10.600,13.000
2413,3809,302,3,8,20652,9fc51733a6228900,1794.000,8.000,14.600,11.900
2414,3810,303,3,9,21684,48de9032190fbfcc,1544.400,9.600,14.900,12.900
2415,3811,304,3,10,22716,070c5836b104273e,1438.000,7.000,12.100,12.100
2416,3812,305,3,9,21684,10c7c023b8de1fd4,1471.100,6.400,11.000,11.500
2417,3813,306,3,10,22716,78c7c8518dddb552,2157.100,19.200,14.700,11.900
2418,3814,307,3,11,23748,bc93b1123888f722,1476.300,7.400,12.900,12.100
2419,3815,308,3,11,23748,8dc91e85f6cfd59d,1804.000,17.000,16.300,12.500
2420,3816,309,3,11,23748,61276d890d41709e,1935.600,9.300,12.100,12.600
2421,3817,310,3,12,24780,a0618033c0269c71,1398.800,8.100,11.900,11.700
2422,3818,311,3,12,24780,caeb8e5b2cdc6b65,1536.300,8.700,12.000,12.200
2423,3819,312,3,12,24780,44f345a2a1628b5e,1436.700,8.200,11.000,12.000
2424,3820,313,3,12,24780,452b5eac1870b3cb,1841.600,8.000,11.300,11.900
2425,3821,314,3,14,26844,2cb900998c3c7966,1367.300,7.800,11.600,11.500
2426,3822,315,3,13,25812,9842b5e500ca8d32,1244.100,6.800,11.300,11.700
2427,3823,316,3,12,24780,d67e10a59ff9a995,1316.100,7.900,11.100,11.700
2428,3824,317,3,12,24780,e467b9d2922a3e50,1232.500,6.500,9.800,11.500
2429,3825,318,3,12,24780,230b2b22be2c55ec,1707.100,8.900,12.900,11.900
