frame,cpu_frame,cpu_time,device_time,scene,scene_frame,scene_time,multiplier,instances,quads,viewport,hash,source_us,assembly_us,hash_us,snapshot_us,guest_cycles,bounds,culled_bounds
3513,3513,61.503844366052,61.503848466052,2123,3513,61.503746966052,3,692,5132,4968,fa598b928055576e,1002.400,3625.200,1138.000,0.600,0,1,561
3514,3514,61.521346732718,61.521350832718,2124,3514,61.521249332718,3,686,5058,4942,399f2a933c769a0c,1013.300,3655.800,1130.900,0.800,0,1,563
3515,3515,61.538846932718,61.538851032718,2125,3515,61.538751866051,3,558,3946,3814,1d41b42950771437,998.900,3146.900,874.000,0.600,0,1,563
3516,3516,61.556349399384,61.556353499384,2126,3516,61.556254332718,3,556,3927,3786,20614d601dfeb886,965.800,2959.600,869.400,0.400,0,1,563
3517,3517,61.573787232718,61.573799799384,2127,3517,61.573756832718,3,551,3926,3756,feb3ed395519c576,993.500,2953.500,873.700,0.500,0,1,564
3518,3518,61.591289599384,61.591302266051,2128,3518,61.591259199384,3,548,3916,3725,a2b6a0e62733aed7,980.900,2992.400,868.300,0.800,0,1,564
3519,3519,61.608839132717,61.608843232717,2129,3519,61.608762066051,3,543,3948,3700,d32872b732dd48ae,984.600,2934.700,874.300,0.400,0,1,564
3520,3520,61.626294566050,61.626307232717,2130,3520,61.626264166050,3,538,3838,3674,86edc0df935b616e,1010.400,3043.800,863.500,0.700,0,1,567
3521,3521,61.643843732717,61.643847832717,2131,3521,61.643766666050,3,538,3848,3653,ffb0e6b0510cc224,1038.400,3020.700,853.600,0.500,0,1,567
3522,3522,61.661346232717,61.661350332717,2132,3522,61.661269166050,3,535,3827,3623,fe4e62303b7da852,972.100,2951.800,854.800,0.600,0,1,568
3523,3523,61.678848666050,61.678852766050,2133,3523,61.678771599383,3,531,3774,3593,4eba1c05ca642a0b,998.800,2962.500,842.200,0.600,0,1,568
3524,3524,61.696351199383,61.696355299383,2134,3524,61.696274132716,3,528,3746,3570,f766265fc81f6a9b,981.200,2930.500,829.300,0.500,0,1,570
3525,3525,61.713855899383,61.713859999383,2135,3525,61.713776499383,3,528,3755,3552,0a5e99605b9dfb50,980.400,3009.500,831.700,0.500,0,1,570
3526,3526,61.731358332716,61.731362432716,2136,3526,61.731278932716,3,526,3723,3527,5eea1b8ac0ec46de,964.200,3059.500,823.800,0.500,0,1,572
3527,3527,61.748861266049,61.748865366049,2137,3527,61.748781866049,3,521,3678,3507,8dd7de09f0bc8a5a,1002.900,2884.000,819.700,0.600,0,1,574
3528,3528,61.766365432716,61.766369532716,2138,3528,61.766284032716,3,519,3664,3486,09e685f516f69b0d,993.800,2831.700,816.700,0.500,0,1,576
3529,3529,61.783867866049,61.783871966049,2139,3529,61.783786466049,3,517,3652,3467,20780e9b6ede92e6,981.000,2909.700,825.700,0.600,0,1,578
3530,3530,61.801372366049,61.801376466049,2140,3530,61.801288966049,3,515,3648,3452,229fc18a7a0a273c,973.800,2877.100,807.800,0.500,0,1,579
3531,3531,61.818878732715,61.818882832715,2141,3531,61.818791332715,3,511,3607,3421,1e91ce793a73ca4f,978.700,2990.100,806.000,0.500,0,1,583
3532,3532,61.836381266048,61.836385366048,2142,3532,61.836293866048,3,510,3601,3396,dd1e6e961cbf50b6,979.400,2896.600,799.000,0.500,0,1,584
3533,3533,61.853883632715,61.853887732715,2143,3533,61.853796232715,3,507,3614,3376,1d8d74806375d460,982.900,2877.700,801.200,0.600,0,1,585
3534,3534,61.871386166048,61.871390266048,2144,3534,61.871298766048,3,505,3596,3358,e34211f03faace62,970.900,2850.700,797.100,1.200,0,1,587
3535,3535,61.888890999381,61.888895099381,2145,3535,61.888801599381,3,504,3574,3336,501daa12cfd0f6e2,997.000,2871.900,792.600,0.500,0,1,587
3536,3536,61.906389566048,61.906393666048,2146,3536,61.906303666048,3,500,3490,3311,366464526fa484aa,1002.300,2857.600,778.800,0.600,0,1,590
3537,3537,61.923884032714,61.923888132714,2147,3537,61.923806132714,3,500,3495,3284,7dbd5bb56f503c22,993.700,2815.300,780.900,0.500,0,1,590
3538,3538,61.941339132714,61.941351799381,2148,3538,61.941308732714,3,494,3441,3258,b61ca94ae248ad14,978.700,2824.000,762.500,0.600,0,1,595
3539,3539,61.958886966047,61.958891066047,2149,3539,61.958811066047,3,494,3440,3226,a803439e0182cbc7,1010.400,2857.300,762.300,0.600,0,1,593
3540,3540,61.976389499380,61.976393599380,2150,3540,61.976313599380,3,489,3367,3188,e2622e4dc9d5caef,1000.800,2850.100,755.300,0.500,0,1,597
3542,3542,62.011394532713,62.011398632713,2151,3542,62.011318632713,3,485,3332,3116,28545d21ceb06f12,1009.700,2887.000,739.800,0.500,0,1,601
3543,3543,62.028897299380,62.028901399380,2152,3543,62.028821399380,3,481,3284,3079,851ee3e4dab95f8b,1004.300,2839.900,734.000,1.300,0,1,604
3544,3544,62.046399432713,62.046403532713,2153,3544,62.046323532713,3,476,3198,3037,47295b31addbdabc,991.900,2811.500,708.900,0.400,0,1,608
3545,3545,62.063901832713,62.063905932713,2154,3545,62.063825932713,3,470,3161,2980,d0f07f83f925c106,1038.800,2932.200,701.600,0.900,0,1,614
3546,3546,62.081403232713,62.081407332713,2155,3546,62.081328499379,3,464,3140,2898,c2646b14e1fb2c5c,1010.100,2843.500,696.200,0.700,0,1,620
3547,3547,62.098905566046,62.098909666046,2156,3547,62.098830832712,3,455,3035,2826,c2d55f37e34350a9,1012.200,2531.900,672.000,0.400,0,1,629
3548,3548,62.116408166046,62.116412266046,2157,3548,62.116333432712,3,446,2974,2743,f8546fdd8c4fd3a2,1005.400,2520.900,658.500,0.700,0,1,638
3549,3549,62.133921832712,62.133925932712,2158,3549,62.133847099379,3,435,2825,2663,a10cf0f75770362a,997.100,2518.100,626.100,0.500,0,1,646
3550,3550,62.151413066045,62.151417166045,2159,3550,62.151338332712,3,429,2804,2637,a50976449e418df9,963.800,2474.300,621.200,0.500,0,1,651
3551,3551,62.168915832712,62.168919932712,2160,3551,62.168841099378,3,418,2779,2582,10e0acb46366a337,995.800,2485.600,615.600,0.400,0,1,655
3552,3552,62.186417966045,62.186422066045,2161,3552,62.186343232711,3,410,2691,2485,56b3fe407c32a1b1,990.800,2439.300,596.600,0.400,0,1,660
3553,3553,62.203920432711,62.203924532711,2162,3553,62.203845699378,3,397,2541,2415,6ab5146ea57da5fd,973.800,2429.900,563.300,0.700,0,1,672
3554,3554,62.221422999378,62.221427099378,2163,3554,62.221348266044,3,391,2517,2314,6a87b6c021966243,972.500,2456.900,562.500,0.500,0,1,677
3555,3555,62.238881066044,62.238893732711,2164,3555,62.238850666044,3,380,2421,2298,e292d6bfd2ddad7e,961.400,2386.000,541.100,0.600,0,1,686
3556,3556,62.256427899377,62.256431999377,2165,3556,62.256353166044,3,376,2419,2157,4764a2c004315f60,1021.200,2399.000,536.000,0.500,0,1,690
3557,3557,62.273930432711,62.273934532711,2166,3557,62.273855699377,3,370,2264,2136,9ac70d37e913a7ce,978.100,2387.100,500.900,0.500,0,1,695
3558,3558,62.291432832710,62.291436932710,2167,3558,62.291358099377,3,371,2286,2096,76e0024b900a7e38,986.200,2418.200,507.000,0.400,0,1,694
3559,3559,62.308935766044,62.308939866044,2168,3559,62.308861032710,3,366,2308,1991,09cfb86b03865082,992.400,2387.200,517.900,0.500,0,1,694
3560,3560,62.326393466043,62.326406132710,2169,3560,62.326363066043,3,356,2107,1909,2be76be3d42de6e5,980.200,2392.500,487.400,0.900,0,1,698
3561,3561,62.343895832710,62.343908399377,2170,3561,62.343865432710,3,352,2059,1868,aa90c9c307a9491a,975.800,2302.500,457.800,0.400,0,1,700
3562,3562,62.361396832710,62.361410999376,2171,3562,62.361368032710,3,349,2103,1846,db5df0e02a567212,966.100,2455.400,466.500,0.800,0,1,700
3563,3563,62.378900799376,62.378913466043,2172,3563,62.378870399376,3,346,1968,1836,e573056a094bc2d9,981.000,2325.400,440.000,0.600,0,1,701
3564,3564,62.396403266043,62.396415932709,2173,3564,62.396372866043,3,338,1942,1818,c169a4edadd3845d,964.700,2263.800,430.400,0.700,0,1,701
3565,3565,62.413950066043,62.413954166043,2174,3565,62.413875332709,3,336,1975,1801,c6c2107b2086d98b,970.700,2274.000,438.000,0.500,0,1,694
3567,3567,62.448955299376,62.448959399376,2175,3567,62.448880566042,3,324,1899,1774,0c2c4d5ddc0efc05,984.200,2200.900,420.800,0.500,0,1,680
3568,3568,62.466457532709,62.466461632709,2176,3568,62.466382799375,3,316,1869,1748,cf8d39dd7d9107f1,992.300,2230.200,418.000,0.900,0,1,671
3569,3569,62.483959932708,62.483964032708,2177,3569,62.483885199375,3,308,1847,1728,d5c28579d0b78907,975.400,2158.800,409.100,0.900,0,1,668
3570,3570,62.501462432708,62.501466532708,2178,3570,62.501387699375,3,301,1828,1708,07e8f3d85577e0ce,988.900,2141.800,405.600,0.400,0,1,666
3571,3571,62.518964932708,62.518969032708,2179,3571,62.518890199375,3,291,1799,1665,255e5bd864097afc,981.200,2146.400,398.300,0.900,0,1,667
3572,3572,62.536467366041,62.536471466041,2180,3572,62.536392632708,3,285,1772,1594,1cbc583e0cccba5d,980.000,2101.000,393.600,0.500,0,1,662
3573,3573,62.553969932708,62.553974032708,2181,3573,62.553895199374,3,272,1676,1517,38829cbf0842bbdf,966.400,2095.900,377.200,0.500,0,1,656
3574,3574,62.571428099374,62.571440766041,2182,3574,62.571397699374,3,256,1580,1421,02d12a1b6261bebb,995.700,2048.200,397.600,0.700,0,1,655
3575,3575,62.588975299374,62.588979399374,2183,3575,62.588900566041,3,241,1493,1337,ed80f04995d6cc36,963.000,2013.200,330.800,0.600,0,1,657
3576,3576,62.606432966041,62.606445632707,2184,3576,62.606402566041,3,227,1447,1243,50837146bf499328,998.200,1995.100,320.100,0.800,0,1,656
3577,3577,62.623935366040,62.623948032707,2185,3577,62.623904966040,3,210,1261,1142,24161bbbcba293c3,971.100,2061.600,279.000,0.400,0,1,659
3578,3578,62.641473066040,62.641476899374,2186,3578,62.641407566040,3,196,1240,1052,a8918b1d306f0e3f,1004.700,1899.100,274.300,0.500,0,1,663
3579,3579,62.658940466040,62.658953132707,2187,3579,62.658910066040,3,177,1121,960,a03a816c75401bc1,976.700,1888.500,248.100,0.400,0,1,672
3580,3580,62.676477966040,62.676481799373,2188,3580,62.676412466040,3,155,1009,902,6f0b0033afb98512,956.800,1862.400,223.800,1.100,0,1,683
3581,3581,62.693980432706,62.693984266040,2189,3581,62.693914932706,3,148,1016,846,6ba798975f510ea6,957.800,1837.900,225.300,0.500,0,1,683
3582,3582,62.711447766040,62.711460432706,2190,3582,62.711417366040,3,132,927,781,3c66401f0ea6ecb1,958.400,1823.100,205.100,0.400,0,1,689
3583,3583,62.728950532706,62.728963099373,2191,3583,62.728920132706,3,123,914,695,cf9ef6d3cbf16349,968.900,1827.700,202.200,0.400,0,1,692
3584,3584,62.746452799373,62.746465466039,2192,3584,62.746422399373,3,111,806,619,c4e6344e294a71b4,989.000,1788.900,178.400,0.500,0,1,701
3585,3585,62.763955232706,62.763967866039,2193,3585,62.763924832706,3,95,669,553,ea3d6849ed2ac6e3,1003.000,1761.000,148.000,0.500,0,1,707
3586,3586,62.781502932706,62.781507032706,2194,3586,62.781427366039,3,88,675,486,c64a73dc91464e93,986.700,1760.400,149.300,0.500,0,1,709
3587,3587,62.799005399372,62.799009499372,2195,3587,62.798929832705,3,69,561,351,8b5b18e560bd59c9,993.500,1775.100,124.200,0.600,0,1,715
3588,3588,62.816462666039,62.816475299372,2196,3588,62.816432266039,3,61,539,289,d2b9cb066ba9bdf4,980.700,1789.300,119.500,0.600,0,1,716
3589,3589,62.833965099372,62.833977666038,2197,3589,62.833934699372,3,54,517,261,424b72d770eaab2d,966.600,1682.700,114.500,0.400,0,1,714
3590,3590,62.851467599371,62.851480266038,2198,3590,62.851437199371,3,43,349,229,2dc09a4696df1acf,1003.600,1749.600,77.200,0.600,0,1,718
3591,3591,62.869016532705,62.869020632705,2199,3591,62.868940132705,3,35,326,192,b12b39c90dcb30bc,969.900,1636.700,72.100,0.500,0,1,720
3592,3592,62.886472466038,62.886485132704,2200,3592,62.886442066038,3,24,149,9,157136be1346ca31,972.000,1605.600,33.000,0.300,0,1,719
3593,3593,62.903974966038,62.903987532704,2201,3593,62.903944566038,3,15,124,0,9a622eb0b71bde25,1021.500,1593.200,27.400,0.600,0,1,718
3594,3594,62.921475866037,62.921490032704,2202,3594,62.921447066037,3,8,79,0,5e404a09322a8ee0,1023.400,1680.800,17.500,0.700,0,1,717
3595,3595,62.938979932704,62.938992499371,2203,3595,62.938949532704,3,8,104,0,3a846c33401bdb78,971.500,1550.800,23.000,0.500,0,1,708
3596,3596,62.956482466037,62.956495032704,2204,3596,62.956452066037,3,5,65,0,0cf865e0c4ac1cae,979.700,1597.600,14.500,0.900,0,1,698
3597,3597,62.973983199370,62.973997466037,2205,3597,62.973954399370,3,4,66,0,5ceb97d8c93703a6,988.200,1653.100,14.700,1.000,0,1,690
3598,3598,62.991487399370,62.991499966037,2206,3598,62.991456999370,3,5,69,0,5ee876143f62b81a,983.700,1506.500,15.300,0.400,0,1,678
3599,3599,63.009046966037,63.009050666037,2207,3599,63.008959766037,3,7,68,0,baa2167ab71465ba,997.800,1561.700,15.100,0.600,0,1,669
3600,3600,63.026492332703,63.026504899370,2208,3600,63.026461932703,3,8,66,0,56b9361b07a183d7,1070.200,1580.400,14.700,0.700,0,1,657
3601,3601,63.044045899370,63.044049599370,2209,3601,63.043964299370,3,8,77,0,365335dc8a01a816,992.600,1506.400,17.100,0.500,0,1,648
3602,3602,63.061554199369,63.061558299369,2210,3602,63.061466866036,3,6,59,0,d0164a4a11eca5ca,1002.500,1495.900,13.100,0.600,0,1,637
3603,3603,63.079053532703,63.079057232703,2211,3603,63.078969366036,3,7,61,0,80afc4431825cf55,999.800,1485.200,13.600,0.800,0,1,627
3604,3604,63.096574232702,63.096578332702,2212,3604,63.096471799369,3,8,77,0,6fbf3de0c19be7c1,971.100,1458.400,17.100,0.400,0,1,616
3605,3605,63.114056532702,63.114060232702,2213,3605,63.113974232702,3,8,52,0,41fede57f1787874,995.700,1469.200,11.500,0.500,0,1,607
3606,3606,63.131606632702,63.131610732702,2214,3606,63.131487932702,3,10,91,0,bc92ad6afa746ff6,978.300,1436.000,20.200,0.900,0,1,594
3607,3607,63.149061832702,63.149065532702,2215,3607,63.148979532702,3,10,103,0,e5803680b6e206eb,1006.000,1459.600,22.800,0.500,0,1,586
3608,3608,63.166512032702,63.166524599368,2216,3608,63.166481632702,3,6,61,0,b031e798efe7a858,978.300,1521.200,13.600,0.500,0,1,580
3609,3609,63.184066432701,63.184070132701,2217,3609,63.183984132701,3,6,83,0,87abae0876f9fcac,1105.200,1413.900,18.400,0.400,0,1,571
3610,3610,63.201612399368,63.201616099368,2218,3610,63.201486632701,3,6,57,0,00ad83db13ea8c65,1005.200,1452.000,12.600,1.100,0,1,565
3611,3611,63.219072132701,63.219075832701,2219,3611,63.218989132701,3,9,106,0,d69ff74a67f07552,1020.800,1509.200,23.500,0.400,0,1,558
3612,3612,63.236639832701,63.236643532701,2220,3612,63.236491499368,3,8,49,0,580da4d125554325,982.100,1384.000,10.900,0.400,0,1,553
3613,3613,63.254073266034,63.254076966034,2221,3613,63.253993999367,3,9,100,0,56009424ae6d6e4f,976.100,1379.900,22.200,0.400,0,1,546
3614,3614,63.271692166034,63.271696266034,2222,3614,63.271496499367,3,9,99,0,53a3b217ff72e088,974.000,1393.900,22.000,0.300,0,1,546
3615,3615,63.289198632700,63.289202732700,2223,3615,63.288999232700,3,10,106,0,05ec1e01429f6fb1,998.700,1400.300,23.500,0.400,0,1,545
3616,3616,63.306700232700,63.306704332700,2224,3616,63.306501399367,3,9,97,0,49f849344ad5cf12,1022.100,1384.900,21.400,0.600,0,1,545
3617,3617,63.324196466033,63.324200566033,2225,3617,63.324003866033,3,9,96,0,d0f65cf2fd62419d,976.800,1378.600,21.300,0.400,0,1,545
3618,3618,63.341694466033,63.341698566033,2226,3618,63.341506399367,3,9,91,0,99c6a7ac9269e993,972.500,1385.300,20.100,0.500,0,1,545
3619,3619,63.359193232700,63.359197332700,2227,3619,63.359008799366,3,8,88,0,70cce85ccf70f23b,957.200,1379.000,19.600,0.500,0,1,544
3620,3620,63.376541732700,63.376554299366,2228,3620,63.376511332700,3,8,84,0,79f7aa3156c6b3d6,986.800,1381.400,18.600,0.500,0,1,543
3621,3621,63.394044132699,63.394056699366,2229,3621,63.394013732699,3,7,77,0,4fa8024edcf8ef08,1008.400,1542.200,17.200,0.700,0,1,543
3622,3622,63.411594099366,63.411598199366,2230,3622,63.411516299366,3,8,81,0,3c741c4f488000cc,982.600,1432.700,18.000,0.700,0,1,542
3623,3623,63.429098832699,63.429102932699,2231,3623,63.429019166032,3,9,87,0,22f8e81c2de3dad0,1029.200,1390.900,19.300,0.500,0,1,540
3624,3624,63.446600899366,63.446604999366,2232,3624,63.446521232699,3,9,86,0,655bab7da364c09c,972.300,1386.500,19.000,0.500,0,1,540
3625,3625,63.464105099365,63.464109199365,2233,3625,63.464023566032,3,11,102,0,a765bc6b57c66af0,1013.800,1389.600,22.600,0.500,0,1,538
3626,3626,63.481610466032,63.481614566032,2234,3626,63.481526032699,3,11,100,0,7a2b80e4c6a67fdb,980.000,1358.000,22.700,0.500,0,1,538
3627,3627,63.499112966032,63.499117066032,2235,3627,63.499028532698,3,10,94,0,e8c684d2e3890549,969.600,1382.100,20.800,0.300,0,1,538
3628,3628,63.516617299365,63.516621399365,2236,3628,63.516530999365,3,10,92,0,23eb050a3ae80d73,1001.500,1383.900,20.400,0.500,0,1,538
3629,3629,63.534123532698,63.534127632698,2237,3629,63.534033499365,3,9,94,0,2157ddcc0e30a088,981.800,1396.100,20.900,0.400,0,1,537
3630,3630,63.551629799364,63.551633899364,2238,3630,63.551536032698,3,9,93,0,527db5d14f964b6d,978.900,1378.500,20.600,0.300,0,1,537
3631,3631,63.569132566031,63.569136666031,2239,3631,63.569038799364,3,8,88,0,e30b019f0ad93fe3,995.600,1377.900,24.500,0.500,0,1,536
3632,3632,63.586633566031,63.586637666031,2240,3632,63.586540966031,3,7,84,0,f815ae77407fb449,965.400,1369.900,18.600,0.500,0,1,536
3633,3633,63.604139766031,63.604143866031,2241,3633,63.604043432697,3,9,98,0,8df6677753ca9a3c,1238.500,1413.800,21.700,0.500,0,1,534
3634,3634,63.621649632697,63.621653732697,2242,3634,63.621545832697,3,9,103,0,e2c663c9d92d7486,980.800,1401.400,22.800,0.400,0,1,533
3635,3635,63.639153966030,63.639158066030,2243,3635,63.639048299364,3,10,115,0,e23dda786d2efa13,1027.500,1395.100,25.400,0.500,0,1,532
3636,3636,63.656660132697,63.656664232697,2244,3636,63.656550732697,3,11,127,0,f68983059ddb8fa1,990.500,1370.200,28.200,0.700,0,1,531
3637,3637,63.674164566030,63.674168666030,2245,3637,63.674053299363,3,10,118,0,4a1f0f693bf78f15,1109.500,1371.800,26.100,0.500,0,1,531
3638,3638,63.691667099363,63.691671199363,2246,3638,63.691555832696,3,10,116,0,1766d6a0c8badb4f,986.100,1375.400,25.700,0.300,0,1,531
3639,3639,63.709177466030,63.709181566030,2247,3639,63.709058732696,3,9,108,0,6821b46e27f5f918,997.900,1444.200,23.900,0.600,0,1,531
3640,3640,63.726681299363,63.726685399363,2248,3640,63.726560699363,3,7,94,0,72c6ce39f2f22aed,981.000,1403.800,20.800,0.500,0,1,531
3641,3641,63.744183732696,63.744187832696,2249,3641,63.744063132696,3,7,93,0,1c24499a93c49522,1007.000,1391.300,20.600,0.600,0,1,531
3642,3642,63.761687299362,63.761691399362,2250,3642,63.761565666029,3,8,96,0,979af88a058d8438,973.300,1381.600,21.200,0.400,0,1,530
3643,3643,63.779204299362,63.779208399362,2251,3643,63.779068199362,3,10,107,0,19ea2c566fb4985d,1036.600,1389.200,23.700,0.600,0,1,528
3644,3644,63.796708632695,63.796712732695,2252,3644,63.796570666029,3,9,99,0,a748bb781cece953,969.800,1356.300,21.900,2.100,0,1,528
3645,3645,63.814210966029,63.814215066029,2253,3645,63.814072999362,3,9,97,0,0366998ba73757a3,968.500,1363.800,21.500,0.300,0,1,528
3646,3646,63.831715432695,63.831719532695,2254,3646,63.831575599362,3,10,110,0,e072cfe233807b37,1008.800,1407.200,24.400,1.000,0,1,527
3647,3647,63.849221866028,63.849225966028,2255,3647,63.849078299362,3,10,118,0,5f25436c36c13d6f,969.300,1416.800,26.100,0.500,0,1,526
3648,3648,63.866723999361,63.866728099361,2256,3648,63.866580432695,3,10,115,0,3973aa5162672563,993.200,1362.900,25.400,0.400,0,1,526
3650,3650,63.901738266028,63.901742366028,2257,3650,63.901585366028,3,8,99,0,e85135490e7966d1,975.600,1358.600,21.900,0.500,0,1,526
3651,3651,63.919240899361,63.919244732694,2258,3651,63.919087899361,3,8,98,0,39c86df5d42b4708,983.400,1357.100,21.800,0.400,0,1,526
3652,3652,63.936743432694,63.936747266027,2259,3652,63.936590432694,3,6,87,0,a32326017a31a858,979.200,1703.300,19.400,0.800,0,1,526
3653,3653,63.954245866027,63.954249699360,2260,3653,63.954092866027,3,8,98,0,7be9bef688191ee3,962.200,1437.700,21.800,0.300,0,1,524
3654,3654,63.971755832694,63.971759666027,2261,3654,63.971595366027,3,8,96,0,90a85c9b6e9c0845,981.100,1356.800,21.200,0.700,0,1,524
3655,3655,63.989269466027,63.989273299360,2262,3655,63.989098266027,3,9,103,0,495a5b09c1500c69,974.600,1401.800,22.800,0.700,0,1,523
3656,3656,64.006780832693,64.006784666027,2263,3656,64.006600299360,3,10,115,0,15ca9fdfe19bf603,1001.700,1407.100,26.000,1.200,0,1,522
3657,3657,64.024285132693,64.024288966026,2264,3657,64.024102732693,3,9,102,0,159ad3a74cfdcc3d,975.100,1347.100,22.600,0.500,0,1,522
3658,3658,64.041789532693,64.041793366026,2265,3658,64.041605266026,3,10,140,0,1e5dadcfcc1ead91,970.000,1362.100,31.000,0.400,0,1,521
3659,3659,64.059293899359,64.059297732693,2266,3659,64.059107766026,3,7,122,0,1ee7d5b2778dfe2b,973.500,1358.400,27.000,0.400,0,1,521
3660,3660,64.076796299359,64.076800132693,2267,3660,64.076610166026,3,6,116,0,bb26a868ac17f149,1095.800,1356.600,25.700,0.600,0,1,521
3661,3661,64.094302466026,64.094306299359,2268,3661,64.094112599359,3,6,115,0,a012a7dd5594ae0a,973.900,1362.800,25.400,0.400,0,1,521
3662,3662,64.111812366026,64.111816199359,2269,3662,64.111615032692,3,7,116,0,2b9b15b8e3527954,1265.300,1440.800,25.700,0.600,0,1,520
3663,3663,64.129330232692,64.129334066025,2270,3663,64.129129166025,3,10,144,0,5657ecbb8c1bdc02,1073.900,1478.200,31.800,0.700,0,1,517
3664,3664,64.146824832692,64.146828666025,2271,3664,64.146620032692,3,9,136,0,d37143d46d15a9a9,1008.800,1490.600,30.100,0.500,0,1,517
3665,3665,64.164334832692,64.164338666025,2272,3665,64.164122566025,3,9,132,0,c298198c77a7b92e,1034.800,1439.800,29.900,1.000,0,1,517
3666,3666,64.181842832692,64.181846666025,2273,3666,64.181624966025,3,10,145,0,2d56d689347d55fa,965.200,1375.700,32.100,0.500,0,1,516
3667,3667,64.199352599358,64.199356432691,2274,3667,64.199127499358,3,9,146,0,d31805515d4c745c,968.000,1358.200,32.300,0.500,0,1,515
3668,3668,64.216864299358,64.216868132691,2275,3668,64.216629866025,3,9,145,0,850b6d279282a18f,973.700,1362.200,32.100,0.400,0,1,515
3669,3669,64.234370532691,64.234374366024,2276,3669,64.234132366024,3,7,133,0,9de7c88eb7689f2e,977.100,1357.700,29.400,0.500,0,1,515
3670,3670,64.251923432691,64.251927266024,2277,3670,64.251634866024,3,8,96,0,4b9e52664ae5a522,1012.800,1364.500,21.300,0.500,0,1,495
3671,3671,64.269465532691,64.269469366024,2278,3671,64.269137766024,3,8,90,0,6e2d7d54f2e8d53a,979.400,1289.100,20.000,0.500,0,1,479
3672,3672,64.286971366024,64.286975199357,2279,3672,64.286639866024,3,6,61,0,3479a35e83b2d040,967.500,1324.500,13.500,0.900,0,1,470
3673,3673,64.304485032690,64.304488866024,2280,3673,64.304142332690,3,8,97,0,07bbd28b3dc85618,994.500,1291.700,21.500,0.500,0,1,459
3674,3674,64.321998599357,64.322002432690,2281,3674,64.321644699357,3,6,55,0,bb888309778ee885,980.600,1243.900,12.200,0.500,0,1,449
3675,3675,64.339506799357,64.339510632690,2282,3675,64.339147299357,3,7,58,0,aadce943504d0a31,1058.900,1236.500,12.900,0.700,0,1,438
3676,3676,64.357014832690,64.357018666023,2283,3676,64.356649732690,3,6,92,0,c5739a01e0617e97,1000.900,1226.500,20.400,0.500,0,1,430
3677,3677,64.374517199356,64.374521032690,2284,3677,64.374152099356,3,5,43,0,38e4250143d04a0f,987.900,1231.600,9.500,0.700,0,1,422
3678,3678,64.391737632689,64.391741466023,2285,3678,64.391654632689,3,6,56,0,760aac5ee87fde03,974.000,1210.800,13.600,0.500,0,1,415
3679,3679,64.409240332689,64.409244166023,2286,3679,64.409157332689,3,4,48,0,097330fbf08d5675,976.500,1200.100,10.700,0.500,0,1,412
3680,3680,64.427028199356,64.427032032689,2287,3680,64.426659599356,3,7,44,0,847e58c6098132b1,977.800,1203.600,9.800,0.400,0,1,407
3681,3681,64.444532599356,64.444536432689,2288,3681,64.444162132689,3,5,1,0,59fb6073e1371dfe,977.000,1186.700,0.300,0.300,0,1,406
3682,3682,64.462036866022,64.462040699355,2289,3682,64.461664532689,3,3,1,0,ca19abaf30145492,975.100,1193.800,0.300,0.700,0,1,406
3683,3683,64.479539366022,64.479543199355,2290,3683,64.479167032689,3,4,38,0,190766989d818a4e,1023.900,1230.800,8.400,0.600,0,1,403
